iso_code,continent,location,date,stringency_index,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
ALB,Europe,Albania,2020-05-17,89.81,2877800,946,13,11.143,31,0,0,328.723,4.517,3.872,10.772,0,0,1.03,,,,,,,,
ALB,Europe,Albania,2020-05-18,83.33,2877800,948,2,10.857,31,0,0,329.418,0.695,3.773,10.772,0,0,0.97,,,,,,,,
ALB,Europe,Albania,2020-05-19,83.33,2877800,949,1,10.429,31,0,0,329.766,0.347,3.624,10.772,0,0,0.94,,,,,,,,
ALB,Europe,Albania,2020-05-20,83.33,2877800,964,15,12,31,0,0,334.978,5.212,4.17,10.772,0,0,0.99,,,,,,,,
ALB,Europe,Albania,2020-05-21,83.33,2877800,969,5,10.143,31,0,0,336.716,1.737,3.525,10.772,0,0,1.01,,,,,,,,
ALB,Europe,Albania,2020-05-22,83.33,2877800,981,12,9.286,31,0,0,340.885,4.17,3.227,10.772,0,0,1.07,,,,,,,,
ALB,Europe,Albania,2020-05-23,83.33,2877800,989,8,8,31,0,0,343.665,2.78,2.78,10.772,0,0,1.13,,,,,,,,
ALB,Europe,Albania,2020-05-24,83.33,2877800,998,9,7.429,32,1,0.143,346.793,3.127,2.581,11.12,0.347,0.05,1.21,,,,,,,,
ALB,Europe,Albania,2020-05-25,83.33,2877800,1004,6,8,32,0,0.143,348.878,2.085,2.78,11.12,0,0.05,1.31,,,,,,,,
ALB,Europe,Albania,2020-05-26,86.11,2877800,1029,25,11.429,33,1,0.286,357.565,8.687,3.971,11.467,0.347,0.099,1.43,,,,,,,,
ALB,Europe,Albania,2020-05-27,86.11,2877800,1050,21,12.286,33,0,0.286,364.862,7.297,4.269,11.467,0,0.099,1.45,,,,,,,,
ALB,Europe,Albania,2020-05-28,86.11,2877800,1076,26,15.286,33,0,0.286,373.897,9.035,5.312,11.467,0,0.099,1.44,,,,,,,,
ALB,Europe,Albania,2020-05-29,86.11,2877800,1099,23,16.857,33,0,0.286,381.889,7.992,5.858,11.467,0,0.099,1.39,,,,,,,,
ALB,Europe,Albania,2020-05-30,86.11,2877800,1122,23,19,33,0,0.286,389.881,7.992,6.602,11.467,0,0.099,1.33,,,,,,,,
ALB,Europe,Albania,2020-05-31,86.11,2877800,1137,15,19.857,33,0,0.143,395.093,5.212,6.9,11.467,0,0.05,1.26,,,,,,,,
ALB,Europe,Albania,2020-06-01,71.3,2877800,1143,6,19.857,33,0,0.143,397.178,2.085,6.9,11.467,0,0.05,1.21,,,,,,,,
ALB,Europe,Albania,2020-06-02,71.3,2877800,1164,21,19.286,33,0,0,404.476,7.297,6.702,11.467,0,0,1.19,,,,,,,,
ALB,Europe,Albania,2020-06-03,71.3,2877800,1184,20,19.143,33,0,0,411.425,6.95,6.652,11.467,0,0,1.18,,,,,,,,
ALB,Europe,Albania,2020-06-04,71.3,2877800,1197,13,17.286,33,0,0,415.943,4.517,6.007,11.467,0,0,1.18,,,,,,,,
ALB,Europe,Albania,2020-06-05,71.3,2877800,1212,15,16.143,33,0,0,421.155,5.212,5.609,11.467,0,0,1.22,,,,,,,,
ALB,Europe,Albania,2020-06-06,71.3,2877800,1232,20,15.714,34,1,0.143,428.105,6.95,5.461,11.815,0.347,0.05,1.28,,,,,,,,
ALB,Europe,Albania,2020-06-07,71.3,2877800,1246,14,15.571,34,0,0.143,432.97,4.865,5.411,11.815,0,0.05,1.34,,,,,,,,
ALB,Europe,Albania,2020-06-08,71.3,2877800,1263,17,17.143,34,0,0.143,438.877,5.907,5.957,11.815,0,0.05,1.44,,,,,,,,
ALB,Europe,Albania,2020-06-09,71.3,2877800,1299,36,19.286,34,0,0.143,451.386,12.51,6.702,11.815,0,0.05,1.53,,,,,,,,
ALB,Europe,Albania,2020-06-10,71.3,2877800,1341,42,22.429,34,0,0.143,465.981,14.594,7.794,11.815,0,0.05,1.6,,,,,,,,
ALB,Europe,Albania,2020-06-11,71.3,2877800,1385,44,26.857,35,1,0.286,481.27,15.289,9.333,12.162,0.347,0.099,1.62,,,,,,,,
ALB,Europe,Albania,2020-06-12,71.3,2877800,1416,31,29.143,36,1,0.429,492.043,10.772,10.127,12.51,0.347,0.149,1.62,,,,,,,,
ALB,Europe,Albania,2020-06-13,71.3,2877800,1464,48,33.143,36,0,0.286,508.722,16.679,11.517,12.51,0,0.099,1.65,,,,,,,,
ALB,Europe,Albania,2020-06-14,71.3,2877800,1521,57,39.286,36,0,0.286,528.529,19.807,13.651,12.51,0,0.099,1.66,,,,,,,,
ALB,Europe,Albania,2020-06-15,71.3,2877800,1590,69,46.714,36,0,0.286,552.505,23.977,16.233,12.51,0,0.099,1.64,,,,,,,,
ALB,Europe,Albania,2020-06-16,71.3,2877800,1672,82,53.286,37,1,0.429,580.999,28.494,18.516,12.857,0.347,0.149,1.57,,,,,,,,
ALB,Europe,Albania,2020-06-17,71.3,2877800,1722,50,54.429,38,1,0.571,598.374,17.374,18.913,13.205,0.347,0.199,1.47,,,,,,,,
ALB,Europe,Albania,2020-06-18,71.3,2877800,1788,66,57.571,39,1,0.571,621.308,22.934,20.005,13.552,0.347,0.199,1.4,,,,,,,,
ALB,Europe,Albania,2020-06-19,71.3,2877800,1838,50,60.286,42,3,0.857,638.682,17.374,20.949,14.594,1.042,0.298,1.34,,,,,,,,
ALB,Europe,Albania,2020-06-20,71.3,2877800,1891,53,61,43,1,1,657.099,18.417,21.197,14.942,0.347,0.347,1.29,,,,,,,,
ALB,Europe,Albania,2020-06-21,71.3,2877800,1962,71,63,44,1,1.143,681.771,24.672,21.892,15.289,0.347,0.397,1.26,,,,,,,,
ALB,Europe,Albania,2020-06-22,68.52,2877800,1995,33,57.857,44,0,1.143,693.238,11.467,20.105,15.289,0,0.397,1.22,,,,,,,,
ALB,Europe,Albania,2020-06-23,68.52,2877800,2047,52,53.571,45,1,1.143,711.307,18.069,18.615,15.637,0.347,0.397,1.21,,,,,,,,
ALB,Europe,Albania,2020-06-24,68.52,2877800,2114,67,56,47,2,1.286,734.589,23.282,19.459,16.332,0.695,0.447,1.22,,,,,,,,
ALB,Europe,Albania,2020-06-25,68.52,2877800,2192,78,57.714,49,2,1.429,761.693,27.104,20.055,17.027,0.695,0.496,1.22,,,,,,,,
ALB,Europe,Albania,2020-06-26,68.52,2877800,2269,77,61.571,51,2,1.286,788.45,26.757,21.395,17.722,0.695,0.447,1.22,,,,,,,,
ALB,Europe,Albania,2020-06-27,68.52,2877800,2330,61,62.714,53,2,1.429,809.646,21.197,21.792,18.417,0.695,0.496,1.19,,,,,,,,
ALB,Europe,Albania,2020-06-28,68.52,2877800,2402,72,62.857,55,2,1.571,834.665,25.019,21.842,19.112,0.695,0.546,1.18,,,,,,,,
ALB,Europe,Albania,2020-06-29,68.52,2877800,2466,64,67.286,58,3,2,856.905,22.239,23.381,20.154,1.042,0.695,1.16,,,,,,,,
ALB,Europe,Albania,2020-06-30,68.52,2877800,2535,69,69.714,62,4,2.429,880.881,23.977,24.225,21.544,1.39,0.844,1.13,,,,,,,,
ALB,Europe,Albania,2020-07-01,68.52,2877800,2580,45,66.571,65,3,2.571,896.518,15.637,23.133,22.587,1.042,0.894,1.12,,,,,,,,
ALB,Europe,Albania,2020-07-02,68.52,2877800,2662,82,67.143,69,4,2.857,925.012,28.494,23.331,23.977,1.39,0.993,1.14,,,,,,,,
ALB,Europe,Albania,2020-07-03,68.52,2877800,2752,90,69,72,3,3,956.286,31.274,23.977,25.019,1.042,1.042,1.15,,,,,,,,
ALB,Europe,Albania,2020-07-04,68.52,2877800,2819,67,69.857,74,2,3,979.568,23.282,24.274,25.714,0.695,1.042,1.14,,,,,,,,
ALB,Europe,Albania,2020-07-05,68.52,2877800,2893,74,70.143,76,2,3,1005.282,25.714,24.374,26.409,0.695,1.042,1.13,,,,,,,,
ALB,Europe,Albania,2020-07-06,62.96,2877800,2964,71,71.143,79,3,3,1029.953,24.672,24.721,27.452,1.042,1.042,1.12,,,,,,,,
ALB,Europe,Albania,2020-07-07,62.96,2877800,3038,74,71.857,81,2,2.714,1055.668,25.714,24.969,28.147,0.695,0.943,1.12,,,,,,,,
ALB,Europe,Albania,2020-07-08,62.96,2877800,3106,68,75.143,83,2,2.571,1079.297,23.629,26.111,28.841,0.695,0.894,1.13,,,,,,,,
ALB,Europe,Albania,2020-07-09,62.96,2877800,3188,82,75.143,83,0,2,1107.791,28.494,26.111,28.841,0,0.695,1.14,,,,,,,,
ALB,Europe,Albania,2020-07-10,62.96,2877800,3278,90,75.143,85,2,1.857,1139.065,31.274,26.111,29.536,0.695,0.645,1.16,,,,,,,,
ALB,Europe,Albania,2020-07-11,62.96,2877800,3371,93,78.857,89,4,2.143,1171.381,32.316,27.402,30.926,1.39,0.745,1.17,,,,,,,,
ALB,Europe,Albania,2020-07-12,62.96,2877800,3454,83,80.143,93,4,2.429,1200.222,28.841,27.849,32.316,1.39,0.844,1.17,,,,,,,,
ALB,Europe,Albania,2020-07-13,62.96,2877800,3571,117,86.714,95,2,2.286,1240.878,40.656,30.132,33.011,0.695,0.794,1.16,,,,,,,,
ALB,Europe,Albania,2020-07-14,62.96,2877800,3667,96,89.857,97,2,2.286,1274.237,33.359,31.224,33.706,0.695,0.794,1.13,,,,,,,,
ALB,Europe,Albania,2020-07-15,62.96,2877800,3752,85,92.286,101,4,2.571,1303.774,29.536,32.068,35.096,1.39,0.894,1.11,,,,,,,,
ALB,Europe,Albania,2020-07-16,62.96,2877800,3851,99,94.714,104,3,3,1338.175,34.401,32.912,36.139,1.042,1.042,1.09,,,,,,,,
ALB,Europe,Albania,2020-07-17,62.96,2877800,3906,55,89.714,107,3,3.143,1357.287,19.112,31.175,37.181,1.042,1.092,1.07,,,,,,,,
ALB,Europe,Albania,2020-07-18,62.96,2877800,4008,102,91,111,4,3.143,1392.731,35.444,31.621,38.571,1.39,1.092,1.08,,,,,,,,
ALB,Europe,Albania,2020-07-19,62.96,2877800,4090,82,90.857,112,1,2.714,1421.225,28.494,31.572,38.919,0.347,0.943,1.07,,,,,,,,
ALB,Europe,Albania,2020-07-20,62.96,2877800,4171,81,85.714,113,1,2.571,1449.371,28.147,29.785,39.266,0.347,0.894,1.08,,,,,,,,
ALB,Europe,Albania,2020-07-21,62.96,2877800,4290,119,89,117,4,2.857,1490.722,41.351,30.926,40.656,1.39,0.993,1.09,,,,,,,,
ALB,Europe,Albania,2020-07-22,62.96,2877800,4358,68,86.571,120,3,2.714,1514.351,23.629,30.083,41.699,1.042,0.943,1.08,,,,,,,,
ALB,Europe,Albania,2020-07-23,62.96,2877800,4466,108,87.857,123,3,2.714,1551.88,37.529,30.529,42.741,1.042,0.943,1.1,,,,,,,,
ALB,Europe,Albania,2020-07-24,62.96,2877800,4570,104,94.857,128,5,3,1588.019,36.139,32.962,44.478,1.737,1.042,1.1,,,,,,,,
ALB,Europe,Albania,2020-07-25,62.96,2877800,4637,67,89.857,134,6,3.286,1611.3,23.282,31.224,46.563,2.085,1.142,1.1,,,,,,,,
ALB,Europe,Albania,2020-07-26,62.96,2877800,4763,126,96.143,138,4,3.714,1655.084,43.783,33.408,47.953,1.39,1.291,1.12,,,,,,,,
ALB,Europe,Albania,2020-07-27,62.96,2877800,4880,117,101.286,144,6,4.429,1695.74,40.656,35.196,50.038,2.085,1.539,1.13,,,,,,,,
ALB,Europe,Albania,2020-07-28,62.96,2877800,4997,117,101,148,4,4.429,1736.396,40.656,35.096,51.428,1.39,1.539,1.11,,,,,,,,
ALB,Europe,Albania,2020-07-29,62.96,2877800,5105,108,106.714,150,2,4.286,1773.925,37.529,37.082,52.123,0.695,1.489,1.1,,,,,,,,
ALB,Europe,Albania,2020-07-30,62.96,2877800,5197,92,104.429,154,4,4.429,1805.893,31.969,36.288,53.513,1.39,1.539,1.09,,,,,,,,
ALB,Europe,Albania,2020-07-31,62.96,2877800,5276,79,100.857,157,3,4.143,1833.345,27.452,35.047,54.556,1.042,1.44,1.09,,,,,,,,
ALB,Europe,Albania,2020-08-01,62.96,2877800,5396,120,108.429,161,4,3.857,1875.043,41.699,37.678,55.946,1.39,1.34,1.11,,,,,,,,
ALB,Europe,Albania,2020-08-02,62.96,2877800,5519,123,108,166,5,4,1917.784,42.741,37.529,57.683,1.737,1.39,1.12,,,,,,,,
ALB,Europe,Albania,2020-08-03,62.96,2877800,5620,101,105.714,172,6,4,1952.881,35.096,36.734,59.768,2.085,1.39,1.13,,,,,,,,
ALB,Europe,Albania,2020-08-04,62.96,2877800,5750,130,107.571,176,4,4,1998.054,45.173,37.38,61.158,1.39,1.39,1.14,,,,,,,,
ALB,Europe,Albania,2020-08-05,62.96,2877800,5889,139,112,182,6,4.571,2046.355,48.301,38.919,63.243,2.085,1.589,1.15,,,,,,,,
ALB,Europe,Albania,2020-08-06,62.96,2877800,6016,127,117,188,6,4.857,2090.486,44.131,40.656,65.328,2.085,1.688,1.15,,,,,,,,
ALB,Europe,Albania,2020-08-07,57.41,2877800,6151,135,125,189,1,4.571,2137.397,46.911,43.436,65.675,0.347,1.589,1.14,,,,,,,,
ALB,Europe,Albania,2020-08-08,57.41,2877800,6275,124,125.571,193,4,4.571,2180.485,43.088,43.635,67.065,1.39,1.589,1.13,,,,,,,,
ALB,Europe,Albania,2020-08-09,57.41,2877800,6411,136,127.429,199,6,4.714,2227.743,47.258,44.28,69.15,2.085,1.638,1.13,,,,,,,,
ALB,Europe,Albania,2020-08-10,57.41,2877800,6536,125,130.857,200,1,4,2271.179,43.436,45.471,69.498,0.347,1.39,1.12,,,,,,,,
ALB,Europe,Albania,2020-08-11,57.41,2877800,6676,140,132.286,205,5,4.143,2319.828,48.648,45.968,71.235,1.737,1.44,1.12,,,,,,,,
ALB,Europe,Albania,2020-08-12,57.41,2877800,6817,141,132.571,208,3,3.714,2368.823,48.996,46.067,72.277,1.042,1.291,1.11,,,,,,,,
ALB,Europe,Albania,2020-08-13,57.41,2877800,6971,154,136.429,213,5,3.571,2422.337,53.513,47.407,74.015,1.737,1.241,1.11,,,,,,,,
ALB,Europe,Albania,2020-08-14,57.41,2877800,7117,146,138,219,6,4.286,2473.07,50.733,47.953,76.1,2.085,1.489,1.1,,,,,,,,
ALB,Europe,Albania,2020-08-15,57.41,2877800,7260,143,140.714,225,6,4.571,2522.76,49.691,48.896,78.185,2.085,1.589,1.09,,,,,,,,
ALB,Europe,Albania,2020-08-16,57.41,2877800,7380,120,138.429,228,3,4.143,2564.459,41.699,48.102,79.227,1.042,1.44,1.07,,,,,,,,
ALB,Europe,Albania,2020-08-17,57.41,2877800,7499,119,137.571,230,2,4.286,2605.81,41.351,47.804,79.922,0.695,1.489,1.07,,,,,,,,
ALB,Europe,Albania,2020-08-18,57.41,2877800,7654,155,139.714,232,2,3.857,2659.671,53.861,48.549,80.617,0.695,1.34,1.08,,,,,,,,
ALB,Europe,Albania,2020-08-19,57.41,2877800,7812,158,142.143,234,2,3.714,2714.574,54.903,49.393,81.312,0.695,1.291,1.08,,,,,,,,
ALB,Europe,Albania,2020-08-20,57.41,2877800,7967,155,142.286,238,4,3.571,2768.434,53.861,49.443,82.702,1.39,1.241,1.08,,,,,,,,
ALB,Europe,Albania,2020-08-21,57.41,2877800,8119,152,143.143,240,2,3,2821.252,52.818,49.74,83.397,0.695,1.042,1.08,,,,,,,,
ALB,Europe,Albania,2020-08-22,57.41,2877800,8275,156,145,245,5,2.857,2875.46,54.208,50.386,85.134,1.737,0.993,1.08,,,,,,,,
ALB,Europe,Albania,2020-08-23,57.41,2877800,8427,152,149.571,250,5,3.143,2928.279,52.818,51.974,86.872,1.737,1.092,1.06,,,,,,,,
ALB,Europe,Albania,2020-08-24,57.41,2877800,8605,178,158,254,4,3.429,2990.131,61.853,54.903,88.262,1.39,1.191,1.05,,,,,,,,
ALB,Europe,Albania,2020-08-25,57.41,2877800,8759,154,157.857,259,5,3.857,3043.644,53.513,54.853,89.999,1.737,1.34,1.02,,,,,,,,
ALB,Europe,Albania,2020-08-26,57.41,2877800,8927,168,159.286,263,4,4.143,3102.022,58.378,55.35,91.389,1.39,1.44,1,,,,,,,,
ALB,Europe,Albania,2020-08-27,57.41,2877800,9083,156,159.429,266,3,4,3156.23,54.208,55.399,92.432,1.042,1.39,0.96,,,,,,,,
ALB,Europe,Albania,2020-08-28,54.63,2877800,9195,112,153.714,271,5,4.429,3195.149,38.919,53.414,94.169,1.737,1.539,0.92,,,,,,,,
ALB,Europe,Albania,2020-08-29,54.63,2877800,9279,84,143.429,275,4,4.286,3224.338,29.189,49.84,95.559,1.39,1.489,0.9,,,,,,,,
ALB,Europe,Albania,2020-08-30,54.63,2877800,9380,101,136.143,280,5,4.286,3259.434,35.096,47.308,97.297,1.737,1.489,0.9,,,,,,,,
ALB,Europe,Albania,2020-08-31,54.63,2877800,9513,133,129.714,284,4,4.286,3305.65,46.216,45.074,98.686,1.39,1.489,0.91,,,,,,,,
ALB,Europe,Albania,2020-09-01,54.63,2877800,9606,93,121,290,6,4.429,3337.967,32.316,42.046,100.771,2.085,1.539,0.92,,,,,,,,
ALB,Europe,Albania,2020-09-02,54.63,2877800,9728,122,114.429,296,6,4.714,3380.36,42.393,39.763,102.856,2.085,1.638,0.95,,,,,,,,
ALB,Europe,Albania,2020-09-03,54.63,2877800,9844,116,108.714,301,5,5,3420.669,40.309,37.777,104.594,1.737,1.737,0.97,,,,,,,,
ALB,Europe,Albania,2020-09-04,54.63,2877800,9967,123,110.286,306,5,5,3463.41,42.741,38.323,106.331,1.737,1.737,1,,,,,,,,
ALB,Europe,Albania,2020-09-05,54.63,2877800,10102,135,117.571,312,6,5.286,3510.32,46.911,40.855,108.416,2.085,1.837,1.04,,,,,,,,
ALB,Europe,Albania,2020-09-06,54.63,2877800,10255,153,125,316,4,5.143,3563.486,53.166,43.436,109.806,1.39,1.787,1.06,,,,,,,,
ALB,Europe,Albania,2020-09-07,54.63,2877800,10406,151,127.571,319,3,5,3615.957,52.471,44.329,110.849,1.042,1.737,1.07,,,,,,,,
ALB,Europe,Albania,2020-09-08,54.63,2877800,10553,147,135.286,321,2,4.429,3667.037,51.081,47.01,111.544,0.695,1.539,1.08,,,,,,,,
ALB,Europe,Albania,2020-09-09,54.63,2877800,10704,151,139.429,322,1,3.714,3719.508,52.471,48.45,111.891,0.347,1.291,1.08,,,,,,,,
ALB,Europe,Albania,2020-09-10,54.63,2877800,10860,156,145.143,324,2,3.286,3773.716,54.208,50.435,112.586,0.695,1.142,1.09,,,,,,,,
ALB,Europe,Albania,2020-09-11,54.63,2877800,11021,161,150.571,327,3,3,3829.662,55.946,52.322,113.628,1.042,1.042,1.09,,,,,,,,
ALB,Europe,Albania,2020-09-12,54.63,2877800,11185,164,154.714,330,3,2.571,3886.65,56.988,53.761,114.671,1.042,0.894,1.08,,,,,,,,
ALB,Europe,Albania,2020-09-13,54.63,2877800,11353,168,156.857,334,4,2.571,3945.027,58.378,54.506,116.061,1.39,0.894,1.07,,,,,,,,
ALB,Europe,Albania,2020-09-14,54.63,2877800,11520,167,159.143,338,4,2.714,4003.058,58.03,55.3,117.451,1.39,0.943,1.05,,,,,,,,
ALB,Europe,Albania,2020-09-15,54.63,2877800,11672,152,159.857,340,2,2.714,4055.876,52.818,55.548,118.146,0.695,0.943,1.03,,,,,,,,
ALB,Europe,Albania,2020-09-16,54.63,2877800,11816,144,158.857,343,3,3,4105.914,50.038,55.201,119.188,1.042,1.042,1,,,,,,,,
ALB,Europe,Albania,2020-09-17,54.63,2877800,11948,132,155.429,347,4,3.286,4151.783,45.868,54.01,120.578,1.39,1.142,0.99,,,,,,,,
ALB,Europe,Albania,2020-09-18,54.63,2877800,12073,125,150.286,353,6,3.714,4195.219,43.436,52.222,122.663,2.085,1.291,0.98,,,,,,,,
ALB,Europe,Albania,2020-09-19,54.63,2877800,12226,153,148.714,358,5,4,4248.384,53.166,51.676,124.401,1.737,1.39,0.98,,,,,,,,
ALB,Europe,Albania,2020-09-20,54.63,2877800,12385,159,147.429,362,4,4,4303.635,55.251,51.23,125.791,1.39,1.39,0.98,,,,,,,,
ALB,Europe,Albania,2020-09-21,54.63,2877800,12535,150,145,364,2,3.714,4355.758,52.123,50.386,126.486,0.695,1.291,0.97,,,,,,,,
ALB,Europe,Albania,2020-09-22,54.63,2877800,12666,131,142,367,3,3.857,4401.279,45.521,49.343,127.528,1.042,1.34,0.95,,,,,,,,
ALB,Europe,Albania,2020-09-23,54.63,2877800,12787,121,138.714,370,3,3.857,4443.325,42.046,48.202,128.57,1.042,1.34,0.94,,,,,,,,
ALB,Europe,Albania,2020-09-24,54.63,2877800,12921,134,139,370,0,3.286,4489.888,46.563,48.301,128.57,0,1.142,0.94,,,,,,,,
ALB,Europe,Albania,2020-09-25,54.63,2877800,13045,124,138.857,373,3,2.857,4532.977,43.088,48.251,129.613,1.042,0.993,0.93,,,,,,,,
ALB,Europe,Albania,2020-09-26,54.63,2877800,13153,108,132.429,375,2,2.429,4570.505,37.529,46.017,130.308,0.695,0.844,0.94,,,,,,,,
ALB,Europe,Albania,2020-09-27,54.63,2877800,13259,106,124.857,377,2,2.143,4607.339,36.834,43.386,131.003,0.695,0.745,0.95,,,,,,,,
ALB,Europe,Albania,2020-09-28,54.63,2877800,13391,132,122.286,380,3,2.286,4653.207,45.868,42.493,132.045,1.042,0.794,0.98,,,,,,,,
